index,StateAbbr,County,EthnicIdentity,Age,Gender,MaritalStatus,Veteran,Imprisoned,NumberInHousehold,AnnualIncome,AllowedIncome,Category,Subcategory,AskedOnUtc,ClosedOnUtc,PostText,sentiscore,sentiment,emotion,gen_emo
94527,CA,Los Angeles,Latino or Hispanic,35.0,Female,Single,No,No,2.0,12000.0,32470.0,Consumer Financial Questions,Wildfire or COVID-19: Debts & Purchases,2021-08-16 19:46:13,2021-08-30 21:31:45,good seeking legal help However must continue act swiftly protect rights ignore summons Generally person sued company suing claims court documents personally served means little week half file answerYou said turned away one legal aid group case filed different county reside currently cannot answer question whether proper without knowing eligibility guidelinesDo eligible one legal aid organization might eligible another Also legal service groups different funding sourcthat follow different guidelines frustrating important best keep trying seek counsel experienced consumer attorney advise rights help decide next steps statute limitations sue breach written contract four years Depending defaulted loan debt sued could timebarred means owner debt cannot obtain judgement courtWhile complaint debt buyer filed court claims last payment account collections However recent payment contained ing history attached complaint Exhibit B shows last payment right demand obtain plaintiff particulars demonstrates claims sued See California Code Civil Procedure Section must delivered within note could limit options challenge jurisdiction best discuss attorney state live San County difficult participate case goes trial filed Los Superior Court courthouse might seek court order obtain change venue grounds reside Los County aside note registered California Free Legal Answers resident Los County agreed answer questions honestly service Please update personal information website current county residence listed First find local legal service provider least give consultation Ideally able find help filing answer appropriate pleading respond time debt buyer suing get called default judgment case means debt buyer would likely awarded enforceable judgment plus interest court costs could try freeze assets garnish wages mentioned earlier plaintiff appears claim court documents personally served court documents list last known address Pomona means deadline filing answer falls Saturday file answer represent option file documents electronically eligible court filing costs waived also able waive costs associated efiling take consideration amount time involved setting efiling account successfully submitting court filings electronically decide file route consult courts rules self represented parties may file documents Los Superior Court limited civil division Additional resources free legal assistance San CountyInland County Legal Services Inc httpswwwinlandlegalorgnodeconsumerInland Latino Lawyers Association httpsiellaorgservicesLegal Aid Society San httpslegalaidofsborggethelpRegards C,0.9917,positive,"{'Happy': 0.14, 'Angry': 0.05, 'Surprise': 0.21, 'Sad': 0.08, 'Fear': 0.52}",Fear
94528,CA,Santa Clara,Caucasian,72.0,Female,Divorced or Widowed,No,No,1.0,18000.0,13590.0,"Work, Employment and Unemployment",Wildfire or COVID-19: Employment Law,2021-08-16 20:01:11,2021-08-16 20:07:54,asked young savvy tech man digitize moms tapes paid told anymore asked submitted refuses return original tapes tapes paid textsemails telling hold anything past Tried discussing matter still refuses return property need hire civil attorney moms tapes precious want back contract sort verbal texts emails,0.6369,positive,"{'Happy': 0.0, 'Angry': 0.36, 'Surprise': 0.0, 'Sad': 0.36, 'Fear': 0.29}",Angry
94529,CA,Los Angeles,Caucasian,34.0,Male,Single,No,No,1.0,48000.0,13590.0,Housing and Homelessness,Wildfire or COVID-19: Housing or Landlord/Tenant,2021-08-16 20:20:55,2021-08-16 20:26:28,Hi general question boundaries laws relationship tenants landlords live back house property neighbors lives front renters landlord saying gonna sue landlord based fact boundary lines incorrect want know correct hasnt paid rent months got dispute thinks gonna kick place living since saying gonna win case get rent paid buy property landlord correct boundary lines incorrect could chance winning based fact property line incorrect fact hasnt paid rent however long void lower chance help would appreciated sounds like stupid question Im wrony area asking could please direct right place Thank,0.9382,positive,"{'Happy': 0.05, 'Angry': 0.0, 'Surprise': 0.16, 'Sad': 0.16, 'Fear': 0.63}",Fear
94530,CA,Los Angeles,Asian,23.0,Female,Single,No,No,5.0,55000.0,89110.0,Other,Wildfire or COVID-19: Other related issue,2021-08-16 21:00:32,2021-08-16 21:10:39,currently live Antigua school previous employer LA filed cease desist letter Defamation accused saying false information said parents leaving company something unprofessional happened lead team owner TK,-0.8047,negative,"{'Happy': 0.0, 'Angry': 0.33, 'Surprise': 0.0, 'Sad': 0.0, 'Fear': 0.67}",Fear
94531,CA,Los Angeles,Latino or Hispanic,29.0,Male,Single,No,No,5.0,40.0,89110.0,Consumer Financial Questions,Wildfire or COVID-19: Debts & Purchases,2021-08-16 23:57:41,2021-08-28 17:03:02,helloim sued credit card debt best options want know help would beneficialthank,0.8074,positive,"{'Happy': 0.0, 'Angry': 0.0, 'Surprise': 0.0, 'Sad': 0.0, 'Fear': 1.0}",Fear
94532,CA,Los Angeles,Latino or Hispanic,29.0,Male,Single,No,No,5.0,40.0,89110.0,Consumer Financial Questions,Wildfire or COVID-19: Debts & Purchases,2021-08-16 23:57:41,2021-08-28 17:03:02,Dear Mr Anibal Sarceno According limited information sure whether received summons court stage legal proceedings currently right However received court summons andor complaint credit card debt read carefully may contain critical information much time respond court date party lawsuit etc Note respond complaintsummons time specified court rule debt collectors favor wage could garnished pay back amount money court rules owe court also rule lien placed property freeze part money bank account Generally respond complain andor summons file Answer clerks office address provided summons answer formal statement defense lawsuit information credit card debt lawsuit file answer visit California Courts website httpswwwcourtscagovhtm owe debt possible option negotiate settlement debt collector contact debt collector initiate settlement negotiation debt collector may able drop lawsuit offer settlement less full amount owe Also although may represent court good idea consult credit card debt attorney heshe may guide process specifically Besides traditional arrangements lawyers clients lawyer hired provide legal services aspects case also consider limitedscope representation lawyer feel comfortable handling part cases need guidance along way find lawyer may visit website State Bar California access Certified Lawyer Referral Services see currently live Los County visit link see list lawyer referral services certified State Bar California httpwwwcalbarcagovPublicNeedLegalHelpUsingaCertifiedLawyerReferralServiceCertifiedLawyerReferralServicesDirectoryLosArealos may want contact services via phone email since lawyer referral services may operating limited services office hours due COVID,-0.7032,negative,"{'Happy': 0.05, 'Angry': 0.03, 'Surprise': 0.16, 'Sad': 0.14, 'Fear': 0.62}",Fear
94533,CA,Alameda,Other,33.0,Other,Other,No,No,3.0,40000.0,51350.0,Other,Wildfire or COVID-19: Other related issue,2021-08-17 00:53:58,2021-08-17 00:59:28,test see question withdrawn later revived,0.0,neutral,"{'Happy': 0.0, 'Angry': 0.0, 'Surprise': 0.0, 'Sad': 0.0, 'Fear': 1.0}",Fear
94534,CA,Sacramento,Latino or Hispanic,41.0,Female,Divorced or Widowed,No,No,3.0,1800.0,51350.0,Family and Children,Wildfire or COVID-19:Family Law,2021-08-17 05:13:05,2021-08-28 01:23:43,unemployed year job income expense form saying unemployed provide info last job thats income able used ndi orderd last finding hearing counseling use erd ex last court trial DV list CPS calls Hes made lie everything proof resulted loss time classes counseling time bring trial given chance present evidence prove case kids older miserable living whim girl friend commuication drop offs years caused issues past made false police reports past talks negitive kids able testify lie contributing loss trial make orders coparent thMy daughter daughter wanting live full time living hot garagethe household bullys openly mental state suicidal son wanting time afraid household treating way ask time ask heard bad ask full custody court physical time see every weekend make impossible get appointments nothing open weekends spend time urgent care neglects health daughter went week broken foot,-0.9565,negative,"{'Happy': 0.14, 'Angry': 0.0, 'Surprise': 0.14, 'Sad': 0.34, 'Fear': 0.38}",Fear
94535,CA,Sacramento,Latino or Hispanic,41.0,Female,Divorced or Widowed,No,No,3.0,1800.0,51350.0,Family and Children,Wildfire or COVID-19:Family Law,2021-08-17 05:13:05,2021-08-28 01:23:43,Dear draft answer question complete routed family law reviewing attorney receive feedback post answer question within next days meantime believe daughter suicidal call call TALK time online httpssuicidepreventionlifelineorghelpsomeoneelseSincerely C,-0.4404,negative,"{'Happy': 0.11, 'Angry': 0.0, 'Surprise': 0.44, 'Sad': 0.11, 'Fear': 0.33}",Surprise
94536,CA,Sacramento,Latino or Hispanic,41.0,Female,Divorced or Widowed,No,No,3.0,1800.0,51350.0,Family and Children,Wildfire or COVID-19:Family Law,2021-08-17 05:13:05,2021-08-28 01:23:43,Dear answers general guidance responsive child custody support issues raise Change EmploymentIf agree ex changing existing child support order based loss job write stipulation judge sign enter order cannot agree must file motion court asking modification soon possible struggling financially result job loss Support orders cannot reduced retroactively online httpswwwcourtscagovhtmrdeLocaleAttrenThe court may look prior employment determine persons earning capacity event court finds person voluntarily unemployed underemployed decides impute income person Given mostly unemployed long time think likely happen casePage LimitationYou lodge documents court want judge review wont count toward end hearing documents returned become part court file Proof counseling perfect example something court need create cover page case caption titled Notice Lodgment contains list documents wish lodge attach documents notice family law facilitator able help httpswwwsaccourtcagovfamilyselfhelpcenteraspxservicesIn terms page limit attachment whether filing modify support custody strive make succinct factual accurate declaration without accusing ex specific acts misconduct See Family Code Section attachment use MC Type Attachment help keep pages easy read understand use bullet points subheadings break separate issues also include summary relief requesting sure read instructions found FLINFO ensure form proper order requestingPresenting Best Case HearingI think better upcoming hearing focus present future rather past think judge want hear evidence presented prior hearing Addressing Problems Exs GirlfriendIt would certainly reasonable ask judge order father handle drop offs communications unless emergency good cause would prevent soAsking Time ChildrenIt certainly appropriate ask time children including weekday time take necessary appointments help school assignments etc However seems unlikely court would go every weekend custody might reasonable aim something along lines course present evidence court children mistreated know children interviewed Family Court Services encourage children truthful open counselor regarding current living conditions hope future tell judge believe father retaliate son truthful counselorI wish best luck moving forward Kind Regards C,0.9986,positive,"{'Happy': 0.18, 'Angry': 0.02, 'Surprise': 0.18, 'Sad': 0.08, 'Fear': 0.55}",Fear
