StateAbbr,County,EthnicIdentity,Age,Gender,MaritalStatus,Veteran,Imprisoned,NumberInHousehold,AnnualIncome,Category,Subcategory,AskedOnUtc,ClosedOnUtc,Uno,emotion
GA,Franklin,Caucasian,25.0,Female,Separated,No,No,2.0,24000.0,Family and Children,Family/Divorce/Custody,2019-04-23 22:00:58,2019-05-10 21:14:32,F1A6E93F-E64F-4486-B34B-3F62C960D2BB,fear
GA,Franklin,Caucasian,25.0,Female,Separated,No,No,2.0,24000.0,Family and Children,Family/Divorce/Custody,2019-04-23 22:00:58,2019-05-10 21:14:32,F1A6E93F-E64F-4486-B34B-3F62C960D2BB,fear
GA,Cobb,Caucasian,51.0,Female,Divorced or Widowed,No,No,3.0,35000.0,Family and Children,Wills/Inheritance,2019-04-24 15:56:12,2019-07-25 21:01:45,CC9A3CB9-A054-47C0-B016-649651DB8398,fear
GA,Bartow,Caucasian,40.0,Female,Separated,No,No,1.0,0.0,Family and Children,Family/Divorce/Custody,2019-04-25 15:18:16,2019-07-25 21:01:58,F43C0F34-DBF0-4248-9BBB-AE644D0823CA,fear
GA,DeKalb,Other,46.0,Male,Single,No,No,1.0,0.0,Housing and Homelessness,Housing or Property Owned,2019-04-25 19:08:45,2019-07-25 21:02:11,2DEC8F28-37A7-473D-BFF4-CB1DBF74DFB5,surprise
GA,Walker,Caucasian,43.0,Female,Divorced or Widowed,No,No,2.0,145000.0,Family and Children,Family/Divorce/Custody,2021-03-19 14:05:26,2021-07-18 02:52:53,66F0603A-B5C7-439D-A752-4B6DD48F9F1D,fear
GA,Fulton,African American,63.0,Male,Single,Yes,No,1.0,30000.0,Other,Expungement,2019-04-26 17:26:47,2019-07-25 21:02:22,F448C0AE-9B89-4D2A-B63C-9C35E56A7126,sad
GA,Gwinnett,Other,23.0,Male,Single,No,No,2.0,25000.0,"Work, Employment and Unemployment",Work,2019-04-26 19:01:22,2019-07-11 19:55:27,CC72218C-26F5-479B-909F-EB8DEB99C132,fear
GA,Gwinnett,Other,23.0,Male,Single,No,No,2.0,25000.0,"Work, Employment and Unemployment",Work,2019-04-26 19:01:22,2019-07-11 19:55:27,CC72218C-26F5-479B-909F-EB8DEB99C132,fear
GA,Seminole,Other,28.0,Other,Other,,No,1.0,16000.0,Other,Other,2019-04-26 22:22:09,2019-07-25 21:02:43,BA92DC5F-B0DE-45E8-B392-DB4BA8E67223,angry
GA,DeKalb,African American,37.0,Male,Divorced or Widowed,Yes,No,1.0,7000.0,Other,Other,2019-04-27 06:40:23,2019-05-19 22:00:53,1CB588CC-105C-4C2E-8FA2-F74CA80B10C2,surprise
GA,DeKalb,African American,37.0,Male,Divorced or Widowed,Yes,No,1.0,7000.0,Other,Other,2019-04-27 06:40:23,2019-05-19 22:00:53,1CB588CC-105C-4C2E-8FA2-F74CA80B10C2,surprise
GA,DeKalb,African American,37.0,Male,Divorced or Widowed,Yes,No,1.0,7000.0,Other,Other,2019-04-27 06:40:23,2019-05-19 22:00:53,1CB588CC-105C-4C2E-8FA2-F74CA80B10C2,surprise
GA,DeKalb,African American,37.0,Male,Divorced or Widowed,Yes,No,1.0,7000.0,Other,Other,2019-04-27 06:40:23,2019-05-19 22:00:53,1CB588CC-105C-4C2E-8FA2-F74CA80B10C2,surprise
GA,DeKalb,African American,37.0,Male,Divorced or Widowed,Yes,No,1.0,7000.0,Other,Other,2019-04-27 06:40:23,2019-05-19 22:00:53,1CB588CC-105C-4C2E-8FA2-F74CA80B10C2,surprise
GA,DeKalb,African American,37.0,Male,Divorced or Widowed,Yes,No,1.0,7000.0,Other,Other,2019-04-27 06:40:23,2019-05-19 22:00:53,1CB588CC-105C-4C2E-8FA2-F74CA80B10C2,surprise
GA,DeKalb,African American,37.0,Male,Divorced or Widowed,Yes,No,1.0,7000.0,Other,Other,2019-04-27 06:40:23,2019-05-19 22:00:53,1CB588CC-105C-4C2E-8FA2-F74CA80B10C2,surprise
GA,Columbia,Caucasian,78.0,Male,Divorced or Widowed,Yes,No,1.0,13500.0,Family and Children,Wills/Inheritance,2019-04-29 14:57:40,2019-05-09 18:33:16,2B6ECFBA-286C-44AA-B7F5-851A8ABC3C1C,surprise
GA,Columbia,Caucasian,78.0,Male,Divorced or Widowed,Yes,No,1.0,13500.0,Family and Children,Wills/Inheritance,2019-04-29 14:57:40,2019-05-09 18:33:16,2B6ECFBA-286C-44AA-B7F5-851A8ABC3C1C,surprise
GA,DeKalb,African American,37.0,Female,Married / remarried,No,No,2.0,40000.0,Family and Children,Family/Divorce/Custody,2019-04-29 19:03:18,2019-07-25 21:02:57,E28B7E09-EFFC-49EB-B649-F5EBD13A02DE,sad
GA,Baldwin,Caucasian,60.0,Female,Married / remarried,No,No,1.0,10000.0,Family and Children,Family/Divorce/Custody,2019-04-30 01:39:25,2019-07-25 21:03:08,98775B53-E1EF-4A6F-B33F-CE760F523F55,fear
GA,Bibb,Caucasian,20.0,Female,Single,,No,4.0,45000.0,Other,Other,2019-04-30 18:39:44,2019-07-25 21:03:22,3D9E152A-E5A8-44EA-81E7-546CD2CB1355,fear
GA,Cobb,African American,49.0,Female,Divorced or Widowed,No,No,2.0,35000.0,Housing and Homelessness,Housing or Property Owned,2019-04-30 19:09:07,2019-07-25 21:03:36,5F127C84-9886-49DC-AD46-D5B1E372C9F3,fear
GA,Dawson,Caucasian,56.0,Male,Single,No,No,1.0,10000.0,Housing and Homelessness,Housing or Property Owned,2019-05-01 13:02:38,2019-07-25 21:04:41,51D9B47C-F24E-47E6-BBA4-5EBCFC05E2C7,sad
GA,Bartow,Other,41.0,Other,Other,,No,3.0,22000.0,Other,Other,2019-05-02 18:37:52,2019-07-25 21:04:54,1DB4F545-937B-4C3E-9AC4-0497BDB2927D,fear
GA,Fayette,African American,27.0,Female,Married / remarried,No,No,4.0,32000.0,Housing and Homelessness,Housing or Property Owned,2019-05-02 21:19:34,2019-07-25 21:05:05,CCE7FBFB-511C-429B-B2AD-BFE551F69DCD,happy
GA,Fulton,Other,60.0,Male,Separated,,No,1.0,0.0,Housing and Homelessness,Housing or Property Owned,2019-05-04 00:14:35,2019-10-22 18:58:33,6E0E9DB0-EF9B-46B1-841B-D97A4D00A904,fear
GA,Cobb,African American,64.0,Female,Divorced or Widowed,Yes,No,1.0,19000.0,Other,Other,2019-05-04 12:39:20,2019-10-22 18:59:04,F48B5B4D-4021-4204-B749-05276706217F,fear
GA,Cobb,African American,64.0,Female,Divorced or Widowed,Yes,No,1.0,19000.0,Other,Other,2019-05-04 12:32:01,2019-10-22 18:58:49,F48B5B4D-4021-4204-B749-05276706217F,fear
GA,Coweta,Caucasian,54.0,Male,Single,No,No,1.0,10000.0,Other,Other,2019-05-04 13:40:18,2019-09-11 03:47:52,E4FFD5EB-0D65-44D2-830C-E03EBA37B1F7,fear
GA,Coweta,Caucasian,54.0,Male,Single,No,No,1.0,10000.0,Other,Other,2019-05-04 13:40:18,2019-09-11 03:47:52,E4FFD5EB-0D65-44D2-830C-E03EBA37B1F7,fear
GA,Coweta,Caucasian,54.0,Male,Single,No,No,1.0,10000.0,Other,Other,2019-05-04 13:40:18,2019-09-11 03:47:52,E4FFD5EB-0D65-44D2-830C-E03EBA37B1F7,fear
GA,Coweta,Caucasian,54.0,Male,Single,No,No,1.0,10000.0,Other,Other,2019-05-04 13:40:18,2019-09-11 03:47:52,E4FFD5EB-0D65-44D2-830C-E03EBA37B1F7,fear
GA,Gwinnett,Caucasian,35.0,Female,Single,No,No,2.0,13200.0,Family and Children,Family/Divorce/Custody,2019-05-04 14:59:29,2019-05-08 23:21:06,C0690F75-5D0F-4D41-AFF4-767FDA3DD85A,fear
GA,Gwinnett,Caucasian,35.0,Female,Single,No,No,2.0,13200.0,Family and Children,Family/Divorce/Custody,2020-10-26 17:12:50,2020-12-17 21:21:31,C0690F75-5D0F-4D41-AFF4-767FDA3DD85A,fear
GA,Gwinnett,Caucasian,35.0,Female,Single,No,No,2.0,13200.0,Family and Children,Family/Divorce/Custody,2021-02-02 21:20:26,2021-02-12 22:09:17,C0690F75-5D0F-4D41-AFF4-767FDA3DD85A,fear
GA,Gwinnett,Caucasian,35.0,Female,Single,No,No,2.0,13200.0,Family and Children,Family/Divorce/Custody,2021-04-08 15:31:03,2021-04-20 16:59:51,C0690F75-5D0F-4D41-AFF4-767FDA3DD85A,fear
GA,Gwinnett,Caucasian,35.0,Female,Single,No,No,2.0,13200.0,Family and Children,Family/Divorce/Custody,2021-04-08 15:31:03,2021-04-20 16:59:51,C0690F75-5D0F-4D41-AFF4-767FDA3DD85A,fear
GA,Gwinnett,Caucasian,35.0,Female,Single,No,No,2.0,13200.0,Family and Children,Family/Divorce/Custody,2021-04-08 15:31:03,2021-04-20 16:59:51,C0690F75-5D0F-4D41-AFF4-767FDA3DD85A,fear
GA,Gwinnett,Caucasian,35.0,Female,Single,No,No,2.0,13200.0,Family and Children,Family/Divorce/Custody,2021-08-23 21:53:51,2021-09-21 17:28:56,C0690F75-5D0F-4D41-AFF4-767FDA3DD85A,fear
GA,DeKalb,Other,28.0,Other,Other,,No,1.0,0.0,Other,Other,2019-06-02 02:39:04,2019-06-23 18:39:40,2A5080C0-C82B-4AAD-B468-1D34DEF2047E,fear
GA,DeKalb,Other,28.0,Other,Other,,No,1.0,0.0,Other,Other,2019-06-02 02:39:04,2019-06-23 18:39:40,2A5080C0-C82B-4AAD-B468-1D34DEF2047E,fear
GA,DeKalb,Latino or Hispanic,30.0,Female,Married / remarried,No,No,6.0,29000.0,Family and Children,Family/Divorce/Custody,2019-06-02 12:39:59,2019-10-22 19:07:08,08AAD840-EDCC-44A5-A189-EEE32680882F,sad
GA,DeKalb,Latino or Hispanic,30.0,Female,Married / remarried,No,No,6.0,29000.0,Family and Children,Family/Divorce/Custody,2019-06-02 12:46:36,2019-10-22 19:07:19,08AAD840-EDCC-44A5-A189-EEE32680882F,sad
GA,Walton,Caucasian,29.0,Female,Single,No,No,2.0,31000.0,Family and Children,Family/Divorce/Custody,2019-06-03 14:39:57,2019-10-22 19:08:14,1E25ADAE-F736-4443-8EEE-80F6E574757F,fear
GA,Lowndes,Caucasian,57.0,Female,Separated,No,No,5.0,0.0,Family and Children,Family/Divorce/Custody,2019-06-03 17:08:17,2019-06-05 11:50:00,D07A97F6-3987-4681-8C16-E228F68DA409,fear
GA,Muscogee,Caucasian,34.0,Female,Married / remarried,No,No,3.0,0.0,Family and Children,Family/Divorce/Custody,2019-06-04 00:35:18,2019-10-22 19:08:26,7CCEBFA0-9E57-4BD2-8651-FAC62FCB7879,surprise
GA,Hall,Caucasian,40.0,Female,Divorced or Widowed,No,No,3.0,0.0,Family and Children,Family/Divorce/Custody,2019-06-04 15:42:07,2019-10-22 19:08:38,EE96B585-F284-4ED2-9C52-F5E85E346F9C,fear
GA,Madison,Caucasian,42.0,Female,Single,No,No,1.0,0.0,Housing and Homelessness,Housing or Property Owned,2019-06-04 23:31:04,2019-10-22 19:08:52,96A86049-0EA3-4764-B1B5-2F2414E365DA,fear
GA,Dawson,Caucasian,19.0,Female,Single,No,No,2.0,100.0,Other,Other,2019-06-05 23:34:49,2019-10-22 19:09:04,9322461E-2A4C-416A-AEAE-8E3D0264FFB0,sad
GA,Forsyth,Caucasian,61.0,Female,Divorced or Widowed,No,No,2.0,28000.0,Family and Children,Wills/Inheritance,2019-06-06 13:52:46,2019-10-22 19:09:19,DDB1EF8A-966E-430C-9F47-F91F4283349B,fear
GA,Newton,African American,73.0,Female,Divorced or Widowed,No,No,4.0,41375.0,Housing and Homelessness,Housing or Property Owned,2019-06-06 19:29:13,2019-10-22 19:09:31,DC5DE005-9030-4BE1-9A7B-350C4AF964AE,happy
GA,Walton,Caucasian,33.0,Male,Single,No,No,4.0,43000.0,Housing and Homelessness,Housing or Property Owned,2019-06-07 22:16:19,2019-10-22 19:09:43,90B8DBC4-B72D-4BA6-AE93-30AC99D35DDE,fear
GA,Cobb,Other,30.0,Female,Single,No,No,2.0,30000.0,Housing and Homelessness,Housing or Property Owned,2019-06-07 22:17:10,2019-10-22 19:09:58,7E1C7004-7A8D-4C7C-BDEA-2DB469B5689A,fear
GA,Henry,African American,35.0,Male,Single,Yes,No,1.0,21000.0,Consumer Financial Questions,Debts & Purchases,2019-06-08 00:03:36,2019-10-22 19:10:10,8F56F483-4B8A-4BE7-A9CC-CF8E0099BC2C,fear
GA,Franklin,Caucasian,66.0,Male,Divorced or Widowed,Yes,No,2.0,20000.0,Housing and Homelessness,Housing or Property Owned,2019-06-08 19:59:50,2019-10-22 19:10:27,9D7712BA-7716-4BD7-8F01-C25A0243391F,fear
GA,Hall,Caucasian,32.0,Male,Single,No,No,1.0,25000.0,Other,Other,2019-06-09 19:26:26,2019-10-22 19:10:39,17F37E14-871D-4C14-9673-082D886EA249,sad
GA,Muscogee,Caucasian,31.0,Male,Divorced or Widowed,Yes,No,6.0,28800.0,Family and Children,Family/Divorce/Custody,2019-06-10 12:02:43,2019-10-22 19:10:49,A97DA84D-B499-4AF8-B0E0-420A34049BA7,sad
GA,Decatur,Other,75.0,Other,Other,,No,2.0,20000.0,Family and Children,Family/Divorce/Custody,2019-06-10 15:14:45,2019-10-22 19:11:00,3B2B1737-DA85-49E4-BA7E-36D5AB7AC59F,fear
GA,Fulton,African American,39.0,Female,Single,No,No,5.0,22880.0,Consumer Financial Questions,Debts & Purchases,2019-06-10 23:09:06,2019-10-22 19:11:11,C8340DFE-0B8A-4BB1-A5F6-5FFC2125B078,fear
GA,DeKalb,African American,35.0,Female,Married / remarried,No,No,4.0,32000.0,Family and Children,Family/Divorce/Custody,2019-06-11 10:01:41,2019-09-01 20:17:10,B0380F16-5C46-4C44-8B68-0CAA8DC9636F,surprise
GA,DeKalb,African American,35.0,Female,Married / remarried,No,No,4.0,32000.0,Family and Children,Family/Divorce/Custody,2019-06-11 10:01:41,2019-09-01 20:17:10,B0380F16-5C46-4C44-8B68-0CAA8DC9636F,surprise
GA,Gwinnett,Other,25.0,Other,Other,,No,2.0,16000.0,Housing and Homelessness,Housing or Property Owned,2019-06-12 16:50:38,2019-10-22 19:11:23,1FEBD820-DB8D-4B70-B6D4-AA62AB63B2A3,fear
GA,Bartow,Caucasian,21.0,Female,Single,No,No,6.0,16000.0,Other,Other,2019-06-12 17:04:57,2019-10-22 19:11:34,C2E1EF48-1FB4-4C59-9AA9-45608F1A6495,fear
GA,Bibb,Caucasian,23.0,Female,Single,Yes,No,2.0,34000.0,Family and Children,Family/Divorce/Custody,2019-06-12 19:25:29,2019-10-22 19:11:48,25BD4F7B-C353-4542-8016-5ECC4CD96EB2,surprise
GA,Houston,Caucasian,42.0,Male,Separated,Yes,No,1.0,0.0,Family and Children,Family/Divorce/Custody,2019-06-12 23:15:43,2019-06-19 14:38:29,830BC9EF-E8A3-414B-8864-717C4B1BF849,fear
GA,Houston,Caucasian,42.0,Male,Separated,Yes,No,1.0,0.0,Family and Children,Family/Divorce/Custody,2019-06-12 23:15:43,2019-06-19 14:38:29,830BC9EF-E8A3-414B-8864-717C4B1BF849,fear
GA,Houston,Caucasian,42.0,Male,Separated,Yes,No,1.0,0.0,Family and Children,Family/Divorce/Custody,2019-06-19 14:47:46,2019-10-22 19:14:07,830BC9EF-E8A3-414B-8864-717C4B1BF849,fear
GA,Bulloch,Caucasian,21.0,Female,Single,No,No,1.0,0.0,Housing and Homelessness,Housing or Property Owned,2019-06-13 12:56:10,2019-10-22 19:12:03,F3EDDBD2-BD1A-4686-B894-18F524A86ADB,fear
GA,Gwinnett,Other,26.0,Female,Single,No,No,1.0,0.0,Other,Other,2019-06-13 19:27:31,2019-10-22 19:12:17,5884C2F9-A0AD-43B6-9989-761E00E9D790,sad
GA,Gwinnett,Other,30.0,Female,Single,No,No,2.0,35000.0,Other,Other,2019-06-14 16:00:56,2019-10-22 19:12:32,FE0C842A-9302-4B32-9244-0D784C6062BC,fear
GA,Forsyth,Other,37.0,Female,Married / remarried,No,No,5.0,12000.0,Family and Children,Family/Divorce/Custody,2019-06-16 05:12:02,2019-10-22 19:12:44,D8F49B58-23B5-4C0F-8111-3085D405C238,happy
GA,Clayton,African American,45.0,Male,Single,No,No,1.0,18000.0,Other,Other,2019-06-16 18:08:54,2019-10-22 19:12:55,6ED0F9AD-4061-4F45-AC7A-035A51EDCAE1,happy
GA,Clarke,Asian,28.0,Male,Single,No,No,1.0,22000.0,Other,Other,2019-06-17 04:05:50,2019-10-22 19:13:06,DC747842-8A25-4605-85D4-4B01B398CAFF,sad
GA,Fulton,Other,43.0,Other,Other,,No,1.0,27000.0,Family and Children,Family/Divorce/Custody,2019-06-17 05:09:34,2019-10-22 19:13:18,CD0A02A4-065F-4C22-A1C7-A768C24BFEE9,fear
GA,Fulton,Caucasian,83.0,Female,Married / remarried,No,No,1.0,6900.0,Family and Children,Family/Divorce/Custody,2019-06-17 15:20:51,2019-06-27 15:39:53,8F9B3303-4E04-429B-9871-E4D0049B527D,fear
GA,Douglas,Caucasian,42.0,Female,Single,No,No,4.0,23200.0,Other,Other,2019-06-17 15:19:03,2019-06-27 20:49:11,CC883D9F-ACB2-405F-BA4E-029E479AB55C,sad
GA,Douglas,Caucasian,42.0,Female,Single,No,No,4.0,23200.0,Consumer Financial Questions,Debts & Purchases,2019-06-17 15:22:33,2019-06-27 20:49:42,CC883D9F-ACB2-405F-BA4E-029E479AB55C,sad
GA,DeKalb,African American,56.0,Male,Divorced or Widowed,No,No,2.0,23.0,Individual Rights,Civil/Constitutional Rights,2019-06-18 16:49:52,2019-10-22 19:13:30,C3B40F52-E6B0-4B75-8AED-F75A9A1F2D3A,happy
GA,Cobb,Caucasian,29.0,Male,Single,No,No,3.0,30000.0,Family and Children,Family/Divorce/Custody,2019-06-18 18:13:22,2019-10-22 19:13:42,C3D25D10-03E2-4DA0-9876-663E12B4881E,happy
GA,Forsyth,Caucasian,50.0,Female,Divorced or Widowed,No,No,3.0,24000.0,Family and Children,Family/Divorce/Custody,2019-06-18 20:44:40,2019-10-22 19:13:54,9DDAD1BD-4EAA-445D-9356-BAD8D2059911,fear
GA,Hall,Other,31.0,Other,Other,,No,3.0,25000.0,"Work, Employment and Unemployment",Work,2019-06-19 10:48:04,2019-07-11 19:49:27,C2C07484-4D5F-42A9-BECB-3E6A9B2EBD8D,fear
GA,Hall,Other,31.0,Other,Other,,No,3.0,25000.0,"Work, Employment and Unemployment",Work,2019-06-19 10:48:04,2019-07-11 19:49:27,C2C07484-4D5F-42A9-BECB-3E6A9B2EBD8D,fear
GA,Houston,Caucasian,59.0,Female,Divorced or Widowed,No,No,1.0,10000.0,Family and Children,Family/Divorce/Custody,2019-06-19 15:34:55,2019-06-29 16:50:39,925173FE-1C3C-43A8-9CD4-816E44E22747,fear
GA,Fulton,Caucasian,40.0,Female,Divorced or Widowed,Yes,No,3.0,25000.0,"Work, Employment and Unemployment",Work,2019-10-16 03:18:28,2020-03-23 18:12:13,1FDE8401-8E68-40C0-8EE4-326439697749,fear
GA,Cobb,Caucasian,34.0,Female,Married / remarried,No,No,3.0,21312.0,Consumer Financial Questions,Debts & Purchases,2020-02-14 22:33:51,2020-04-27 13:58:03,A9CA07B5-1C6A-49A8-9604-267A05741992,fear
GA,Fulton,Other,51.0,Other,Other,No,No,3.0,12000.0,Other,Other,2020-02-15 01:09:42,2020-09-11 19:05:05,1F8BB04B-8CAF-47BF-A810-CE89AF8ED574,fear
GA,DeKalb,Caucasian,23.0,Other,Single,No,No,5.0,0.0,Individual Rights,Civil/Constitutional Rights,2020-02-15 14:34:01,2020-02-20 22:18:01,B43577D7-2240-4C13-BE15-68012E0CE927,sad
GA,DeKalb,Caucasian,23.0,Other,Single,No,No,5.0,0.0,Individual Rights,Civil/Constitutional Rights,2020-04-26 19:51:08,2020-09-11 20:37:53,B43577D7-2240-4C13-BE15-68012E0CE927,sad
GA,Thomas,Other,42.0,Male,Separated,No,No,4.0,65000.0,Family and Children,Family/Divorce/Custody,2020-02-16 14:06:42,2020-09-11 19:05:55,43DD7434-CD5C-468A-B3BE-35F05FE20EA8,sad
GA,Appling,Other,46.0,Female,Other,No,No,1.0,25000.0,Individual Rights,Civil/Constitutional Rights,2020-02-16 21:15:39,2020-02-27 10:26:21,30916BA7-8F88-4C25-88D6-D981B5E16F36,sad
GA,Rabun,Caucasian,37.0,Female,Divorced or Widowed,No,No,2.0,20000.0,Family and Children,Family/Divorce/Custody,2020-02-16 22:54:12,2020-09-11 19:05:41,C2A320F5-FF7F-4703-AE98-7B8ECA65CDCB,fear
GA,Tift,Caucasian,38.0,Male,Divorced or Widowed,No,No,1.0,5000.0,Family and Children,Family/Divorce/Custody,2020-02-17 15:02:48,2020-09-11 19:07:24,1DFD6AB1-D22B-41BE-BB51-0136EDB50939,sad
GA,Clayton,Caucasian,35.0,Female,Single,No,No,1.0,0.0,Other,Other,2020-02-18 09:59:42,2020-09-11 19:07:40,0863243C-049D-4CCA-BDFC-24B181B72947,sad
GA,Barrow,Caucasian,49.0,Female,Married / remarried,No,No,3.0,37000.0,Housing and Homelessness,Housing or Property Owned,2020-02-18 14:08:26,2020-09-11 19:07:56,B9AACE0B-01B0-43DB-A252-01D1F824CDBD,fear
GA,Clayton,African American,28.0,Female,Single,No,No,3.0,32000.0,Housing and Homelessness,Housing or Property Owned,2020-02-18 20:53:17,2020-09-11 19:08:11,DB14AA9B-434A-40FA-BA4F-380D200F1AC0,fear
GA,Cobb,Latino or Hispanic,22.0,Female,Single,No,No,2.0,14976.0,Family and Children,Family/Divorce/Custody,2020-02-19 02:10:41,2020-09-11 19:07:09,BB1A7888-B445-436B-BC36-ED61D44260AD,fear
GA,Clayton,Caucasian,41.0,Female,Married / remarried,No,No,3.0,30000.0,Family and Children,Family/Divorce/Custody,2020-02-19 02:49:18,2020-09-11 19:11:24,38C12A1E-A923-4E15-A2EB-04B2198CC93B,fear
GA,Gwinnett,Other,46.0,Female,Other,,No,2.0,2000.0,Family and Children,Family/Divorce/Custody,2020-02-19 13:12:29,2020-09-11 19:08:26,710287DF-39D2-4930-8344-085E19F4AE0D,fear
GA,Fulton,Other,33.0,Female,Single,No,No,2.0,4000.0,Consumer Financial Questions,Debts & Purchases,2020-02-19 16:39:45,2020-09-11 19:08:39,B5FBAAC3-95D2-4A5C-84DA-F32134874C01,sad
GA,Forsyth,Caucasian,36.0,Male,Single,No,No,1.0,25000.0,Family and Children,Family/Divorce/Custody,2020-02-20 16:46:10,2020-09-11 19:11:41,E52DC309-D8E8-4F18-8A4C-3B14F4EE0F91,sad
GA,Forsyth,Caucasian,36.0,Male,Single,No,No,1.0,25000.0,Family and Children,Family/Divorce/Custody,2020-02-20 16:51:22,2020-09-11 19:12:24,E52DC309-D8E8-4F18-8A4C-3B14F4EE0F91,sad
GA,Crawford,Other,52.0,Other,Other,,No,2.0,8000.0,Other,Other,2020-02-20 20:13:42,2020-09-11 19:12:46,B2872B5C-9F51-4EF9-8E22-9C0A1AAB0799,surprise
GA,Cobb,Asian,33.0,Female,Married / remarried,No,No,3.0,50000.0,"Work, Employment and Unemployment",Work,2020-02-20 22:51:50,2020-09-11 19:12:02,E613DDD7-2696-4321-8BC3-71A1B6916995,fear
GA,Richmond,Other,20.0,Female,Married / remarried,No,No,2.0,30000.0,"Work, Employment and Unemployment",Work,2020-02-21 03:07:22,2020-09-11 19:13:01,16A56FBB-5341-4348-8605-483C675CF973,fear
GA,Cobb,Caucasian,50.0,Female,Married / remarried,No,No,2.0,33000.0,Consumer Financial Questions,Debts & Purchases,2020-02-21 19:01:39,2020-03-02 21:15:29,09C0B446-4D21-40E3-B99E-DEFAF32A6CBC,fear
GA,Tift,Caucasian,23.0,Female,Single,No,No,5.0,11000.0,Family and Children,Family/Divorce/Custody,2020-02-22 21:12:28,2020-09-11 19:26:27,63FCE859-EC28-4E15-A0ED-A35CEC9D6BDC,fear
GA,Cobb,Other,18.0,Other,Other,,No,4.0,30000.0,Consumer Financial Questions,Debts & Purchases,2020-02-22 22:42:28,2020-09-11 19:13:17,69EF0AEF-5271-4F79-A1D3-277F07F8E03A,fear
GA,Cobb,Other,18.0,Other,Other,,No,4.0,30000.0,Consumer Financial Questions,Debts & Purchases,2020-02-22 22:43:16,2020-09-11 19:26:47,69EF0AEF-5271-4F79-A1D3-277F07F8E03A,fear
GA,DeKalb,Caucasian,35.0,Male,Single,No,No,1.0,4000.0,Housing and Homelessness,Housing or Property Owned,2020-02-23 16:11:00,2020-09-11 19:27:12,FCC7E737-F98A-4394-B8E8-6B633BD9BBCA,fear
GA,DeKalb,Caucasian,35.0,Male,Single,No,No,1.0,4000.0,Housing and Homelessness,Housing or Property Owned,2020-08-24 20:18:38,2020-11-24 16:30:58,FCC7E737-F98A-4394-B8E8-6B633BD9BBCA,fear
GA,Gwinnett,African American,29.0,Female,Single,No,No,5.0,47000.0,Individual Rights,Civil/Constitutional Rights,2020-02-23 21:32:05,2020-09-11 19:27:37,2EAF9AAB-2031-4A30-A303-1FBE4D53F629,fear
GA,Houston,Latino or Hispanic,54.0,Male,Married / remarried,No,No,5.0,15000.0,Housing and Homelessness,Housing or Property Owned,2020-02-26 01:54:47,2020-09-10 20:49:05,A56FA79D-8B3D-40FD-92F6-BAD8688AE2B4,fear
GA,Houston,Latino or Hispanic,54.0,Male,Married / remarried,No,No,5.0,15000.0,Housing and Homelessness,Housing or Property Owned,2020-02-26 01:54:47,2020-09-10 20:49:05,A56FA79D-8B3D-40FD-92F6-BAD8688AE2B4,fear
GA,Gwinnett,Caucasian,42.0,Female,Married / remarried,No,No,4.0,1100.0,Other,Other,2020-02-26 06:57:26,2020-09-11 19:28:12,39505F9B-8A78-42F6-991E-8E24314B5FEF,fear
GA,Richmond,Caucasian,32.0,Male,Single,No,No,2.0,20000.0,Family and Children,Hurricane â€“ Wills/Probate,2020-03-23 11:52:41,2020-05-09 19:37:03,257D4F2A-2DB7-4839-AFFB-DAFD04F5F8E9,fear
GA,Richmond,Caucasian,32.0,Male,Single,No,No,2.0,20000.0,Family and Children,Hurricane â€“ Wills/Probate,2020-03-23 11:52:41,2020-05-09 19:37:03,257D4F2A-2DB7-4839-AFFB-DAFD04F5F8E9,fear
GA,Liberty,African American,59.0,Female,Married / remarried,No,No,2.0,14160.0,Income Maintenance,Benefits,2020-03-23 14:48:56,2020-04-23 18:10:11,98AD8C1B-9EC0-4CA3-B0BE-46A682A44E3D,fear
GA,Liberty,African American,59.0,Female,Married / remarried,No,No,2.0,14160.0,Income Maintenance,Benefits,2020-03-23 14:48:56,2020-04-23 18:10:11,98AD8C1B-9EC0-4CA3-B0BE-46A682A44E3D,fear
GA,Haralson,Caucasian,42.0,Female,Divorced or Widowed,No,No,3.0,35000.0,Housing and Homelessness,Housing or Property Owned,2020-03-23 18:21:13,2020-06-15 02:38:08,227FB068-1161-4C45-83F9-72A29155F447,fear
GA,Haralson,Caucasian,42.0,Female,Divorced or Widowed,No,No,3.0,35000.0,Housing and Homelessness,Housing or Property Owned,2020-06-15 03:01:11,2020-09-11 21:20:20,227FB068-1161-4C45-83F9-72A29155F447,fear
GA,Bulloch,Caucasian,69.0,Female,Married / remarried,No,No,2.0,22000.0,Family and Children,Wills/Inheritance,2020-03-23 19:56:39,2020-09-11 19:58:19,AEE73023-5776-47FF-918D-BB5F8FDA647B,fear
GA,Barrow,Caucasian,31.0,Male,Single,No,No,7.0,16000.0,Individual Rights,Civil/Constitutional Rights,2020-03-23 20:13:33,2020-09-11 20:02:59,6CC16389-BA30-4ADE-8660-E986C4F7A3BF,sad
